Instances,feature_depth_min,feature_depth_max,feature_depth_mean,feature_depth_stdev,feature_depth_q25,feature_depth_q50,feature_depth_q75,feature_depth_gini,feature_operation-children_max,feature_operation-children_mean,feature_operation-children_stdev,feature_operation-children_q50,feature_operation-children_q75,feature_operation-children_gini,feature_assembly-nodes-per-manufacturing-nodes,feature_operations_no,feature_machine_no,feature_machine_operations_min,feature_machine_operations_max,feature_machine_operations_mean,feature_machine_operations_stdev,feature_machine_operations_q25,feature_machine_operations_q50,feature_machine_operations_q75,feature_machine_operations_gini,feature_machine_fraction_stdev_min,feature_machine_fraction_stdev_max,feature_machine_fraction_stdev_mean,feature_machine_fraction_stdev_stdev,feature_machine_fraction_stdev_q25,feature_machine_fraction_stdev_q50,feature_machine_fraction_stdev_q75,feature_machine_fraction_stdev_gini,feature_machine_fraction_mean_min,feature_machine_fraction_mean_max,feature_machine_fraction_mean_mean,feature_machine_fraction_mean_stdev,feature_machine_fraction_mean_q25,feature_machine_fraction_mean_q50,feature_machine_fraction_mean_q75,feature_machine_fraction_mean_gini,feature_operation_machines_min,feature_operation_machines_max,feature_operation_machines_mean,feature_operation_machines_stdev,feature_operation_machines_q25,feature_operation_machines_q50,feature_operation_machines_q75,feature_operation_machines_gini,feature_levels_min,feature_levels_max,feature_levels_mean,feature_levels_stdev,feature_levels_q25,feature_levels_q50,feature_levels_q75,feature_levels_gini,feature_operation_mean_acctual_execution_time_min,feature_operation_mean_acctual_execution_time_max,feature_operation_mean_acctual_execution_time_mean,feature_operation_mean_acctual_execution_time_stdev,feature_operation_mean_acctual_execution_time_q25,feature_operation_mean_acctual_execution_time_q50,feature_operation_mean_acctual_execution_time_q75,feature_operation_mean_acctual_execution_time_gini,feature_operation_stdev_acctual_execution_time_max,feature_operation_stdev_acctual_execution_time_mean,feature_operation_stdev_acctual_execution_time_stdev,feature_operation_stdev_acctual_execution_time_q25,feature_operation_stdev_acctual_execution_time_q50,feature_operation_stdev_acctual_execution_time_q75,feature_operation_stdev_acctual_execution_time_gini,feature_machine_mean_acctual_execution_time_min,feature_machine_mean_acctual_execution_time_max,feature_machine_mean_acctual_execution_time_mean,feature_machine_mean_acctual_execution_time_stdev,feature_machine_mean_acctual_execution_time_q25,feature_machine_mean_acctual_execution_time_q50,feature_machine_mean_acctual_execution_time_q75,feature_machine_mean_acctual_execution_time_gini,feature_machine_stev_acctual_execution_time_min,feature_machine_stev_acctual_execution_time_max,feature_machine_stev_acctual_execution_time_mean,feature_machine_stev_acctual_execution_time_stdev,feature_machine_stev_acctual_execution_time_q25,feature_machine_stev_acctual_execution_time_q50,feature_machine_stev_acctual_execution_time_q75,feature_machine_stev_acctual_execution_time_gini,algo_TS-Ei-LM,algo_SA-Ei-LM,algo_TSL-Ei-LM,algo_SAL-Ei-LM,algo_TS-Si-LM,algo_SA-Si-LM,algo_TSL-Si-LM,algo_SAL-Si-LM
150_8_6_466,3,3,3.0,0.0,3.0,3.0,3.0,0.0,150,8.940397350993377,11.555796114550464,8.0,8.0,0.1044885933860955,0.1258333333333333,1351,15,0.000740192450037,0.1110288675055514,0.1036762891685171,0.0284764134510192,0.1110288675055514,0.1110288675055514,0.1110288675055514,0.0661906389963525,0.0,4.972451580988469,1.988980632395388,2.521493166062366,0.0,0.0,4.972451580988469,0.5999999698337952,0.0,3.5714285714285716,1.4285714285714286,1.811044831561107,0.0,0.0,3.5714285714285716,0.599999958000003,0.0666666666666666,0.4,0.1036762891685171,0.1047614063146246,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.317338270483023,0.001480384900074,0.002220577350111,0.0018504811250925,0.0005233951008042,0.0012953367875647,0.0018504811250925,0.0024056254626202,0.0999945962920163,0.0,1201.0,118.1939304219097,227.4643304397245,28.0,55.0,82.0,0.6448319097591243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,665.2266666666667,292.7111111111111,315.08803992823994,48.626666666666665,52.11333333333334,665.2266666666667,0.5162239091262015,0.0,351.490348453451,155.56814113842614,165.73687417636057,27.31927477165558,28.629825970882926,351.490348453451,0.5110830881260019,e>g>b>d>c>a>f>h,,,,,,,
200_6_4_575,3,3,3.0,0.0,3.0,3.0,3.0,0.0,200,6.965174129353234,13.683704947656809,6.0,6.0,0.1378820164994416,0.1675,1401,11,0.0007137758743754,0.1427551748750892,0.1298423204204788,0.0428270931984118,0.1427551748750892,0.1427551748750892,0.1427551748750892,0.0904092711541045,0.0,8.782652573448145,3.1936918448902345,4.431067606145036,0.0,0.0,8.782652573448145,0.636363616437994,0.0,5.454545454545455,1.9834710743801656,2.751954431506435,0.0,0.0,5.454545454545455,0.6363636042803048,0.0909090909090909,0.3636363636363636,0.1298423204204788,0.0954403417145648,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.2570447271081047,0.0014275517487508,0.0021413276231263,0.0017844396859386,0.0005047157610182,0.001249107780157,0.0017844396859386,0.0023197715917202,0.0999943963140305,0.0,814.0,107.36830835117772,165.69728412484787,30.0,57.0,88.5,0.5917111313730726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443.33,189.28227272727273,201.98257806508505,50.02,53.02,443.33,0.5030494704294278,0.0,236.14592009579468,101.65997985374668,106.96173406546902,28.620328720690857,29.64140116992756,236.14592009579468,0.4964089368195908,b>e>g>d>c>a>h>f,,,,,,,
200_6_8_595,3,3,3.0,0.0,3.0,3.0,3.0,0.0,200,6.965174129353234,13.683704947656809,6.0,6.0,0.1378820164994416,0.1675,1401,15,0.0007137758743754,0.1427551748750892,0.1332857482750416,0.0366749315201178,0.1427551748750892,0.1427551748750892,0.1427551748750892,0.0663096015650501,0.0,6.918326955503611,3.6897743762685926,3.5726086776377795,0.0,6.918326955503611,6.918326955503611,0.4666666540191005,0.0,6.666666666666667,3.555555555555556,3.442651863295482,0.0,6.666666666666667,6.666666666666667,0.4666666535416671,0.0666666666666666,0.5333333333333333,0.1332857482750416,0.1633090291560332,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.4284690663145777,0.0014275517487508,0.0021413276231263,0.0017844396859386,0.0005047157610182,0.001249107780157,0.0017844396859386,0.0023197715917202,0.0999943963140305,0.0,1632.0,173.8658101356174,353.29159827087545,32.0,58.0,87.0,0.7076703132134734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,910.145,505.92966666666666,447.4724720482282,51.36,910.145,910.145,0.4290933719188055,0.0,487.5344430301346,271.34992539473626,239.32541199885972,28.075545968102475,487.5344430301346,487.5344430301346,0.4278286617985883,g>d>b>e>a>c>h>f,,,,,,,
250_6_2_721,3,3,3.0,0.0,3.0,3.0,3.0,-3.4493427539681244e-17,250,6.972111553784861,15.401143435586397,6.0,6.0,0.1388730771202862,0.1673333333333333,1751,9,0.0005711022272986,0.1427755568246716,0.1269750618694079,0.0474014848657909,0.1427755568246716,0.1427755568246716,0.1427755568246716,0.1106112738735766,0.0,9.820927516479829,2.182428336995517,4.330621975432803,0.0,0.0,4.9104637582399135,0.7777777421395977,0.0,3.4722222222222223,0.7716049382716049,1.5311060827920084,0.0,0.0,1.7361111111111112,0.7777776769777909,0.1111111111111111,0.2222222222222222,0.1269750618694079,0.0388826399327503,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1070994212972784,0.0011422044545973,0.001713306681896,0.0014277555682467,0.0004038302576736,0.0009994288977727,0.0014277555682467,0.0018560822387207,0.0999929964905257,0.0,406.0,75.55282695602513,76.9100731411379,30.0,58.0,87.0,0.4601837901573727,0.0,0.0,0.0,0.0,0.0,0.0,4.526348102239517e-17,0.0,220.248,83.26888888888888,79.4710595318265,50.448,51.928,136.268,0.4137991152636894,0.0,109.3793484322055,43.68209358314873,38.4480620247645,28.431277599684837,28.959288415673623,69.96197649400014,0.3875195327424114,g>e>h>f>a>c>d>b,,,,,,,
250_8_2_764,3,3,3.0,0.0,3.0,3.0,3.0,0.0,250,8.96414342629482,15.274904554966836,8.0,8.0,0.1071270461710295,0.1255,2251,11,0.0004442470013327,0.1110617503331852,0.1010056136666532,0.0333524321634221,0.1110617503331852,0.1110617503331852,0.1110617503331852,0.090509161237066,0.0,7.186994682200862,1.3067263058547025,2.907282495758324,0.0,0.0,0.0,0.8181817555687254,0.0,2.2727272727272725,0.4132231404958677,0.9193634488135118,0.0,0.0,0.0,0.8181816201818661,0.0909090909090909,0.1818181818181818,0.1010056136666532,0.0285707642037653,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0888581936804999,0.0008884940026654,0.0013327410039982,0.0011106175033318,0.0003141300671641,0.0007774322523322,0.0011106175033318,0.0014438027543314,0.0999909968106472,0.0,407.0,70.65037760995114,73.25542481900506,28.0,57.0,85.0,0.4540524024915812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.684,78.25636363636363,74.02768343703958,48.316,52.6,54.036,0.3919315827041898,0.0,121.2056242813415,43.475600315102774,39.42552008944219,29.029818211306907,29.59811130412014,30.19891218552011,0.3734379451051555,e>g>h>f>a>c>d>b,,,,,,,
250_8_6_782,3,3,3.0,0.0,3.0,3.0,3.0,0.0,250,8.96414342629482,15.274904554966836,8.0,8.0,0.1071270461710295,0.1255,2251,15,0.0004442470013327,0.1110617503331852,0.1036872501110617,0.0285613165468872,0.1110617503331852,0.1110617503331852,0.1110617503331852,0.06638096996991,0.0,8.287419301647448,3.3149677206589794,4.202488610103943,0.0,0.0,8.287419301647448,0.5999999819002768,0.0,5.9523809523809526,2.380952380952381,3.018408052601845,0.0,0.0,5.9523809523809526,0.599999974800001,0.0666666666666666,0.4,0.1036872501110617,0.1047594687471395,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.3173869581338058,0.0008884940026654,0.0013327410039982,0.0011106175033318,0.0003141300671641,0.0007774322523322,0.0011106175033318,0.0014438027543314,0.0999909968106472,0.0,1222.0,118.26077298978232,225.39680755528312,29.0,56.0,85.0,0.6402602992808133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,656.304,289.756,310.0593625485287,49.216,52.48,656.304,0.5132026178110463,0.0,354.0007878737857,157.08778585951907,166.58410506529333,28.33366879083248,29.62037831029475,354.0007878737857,0.5088835907694845,e>g>h>f>a>c>d>b,,,,,,,
300_2_2_806,3,3,3.0,0.0,3.0,3.0,3.0,-5.389598053075195e-17,300,2.990033222591362,17.176434447586203,2.0,2.0,0.3300110631600841,0.5016666666666667,901,5,0.0011098779134295,0.3329633740288568,0.2665926748057713,0.1484093951770115,0.1670366259711432,0.3329633740288568,0.3329633740288568,0.1991672858244277,0.0,30.0,12.0,16.431676725154983,0.0,0.0,30.0,0.599999995,0.0,15.0,6.0,8.215838362577491,0.0,0.0,15.0,0.5999999900000001,0.2,0.4,0.2665926748057713,0.0943070606031979,0.2,0.2,0.4,0.1666202437376546,0.002219755826859,0.0033296337402885,0.0027746947835738,0.0007848021988751,0.0019422863485016,0.0027746947835738,0.0036071032186459,0.0999963961298834,0.0,407.0,107.11098779134296,108.3263223434989,35.0,67.0,122.0,0.5073839417146191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.66,108.67,105.14737419450852,24.78,50.47,221.66,0.4530560408088192,0.0,117.9837770152998,58.69893379787061,55.38051610517866,14.06502844233214,29.39705807408917,117.9837770152998,0.4440575015936427,e>g>f>d>h>b>a>c,,,,,,,
300_4_4_860,3,3,3.0,0.0,3.0,3.0,3.0,0.0,300,4.983388704318937,17.061156364045356,4.0,4.0,0.1966777369171208,0.2508333333333333,1501,9,0.0006662225183211,0.1998667554963357,0.177733362943223,0.0664001776593382,0.1998667554963357,0.1998667554963357,0.1998667554963357,0.1106945557020002,0.0,17.251638983558856,7.667395103803936,9.092412093166349,0.0,0.0,17.251638983558856,0.5555555483098673,0.0,12.5,5.555555555555555,6.588078458684124,0.0,0.0,12.5,0.5555555455555558,0.1111111111111111,0.4444444444444444,0.177733362943223,0.1333444365796642,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.2999248291898568,0.0013324450366422,0.0019986675549633,0.0016655562958027,0.000471090460484,0.0011658894070619,0.0016655562958027,0.0021652231845436,0.0999939963604584,0.0,809.0,127.11592271818787,189.25524181106505,30.0,61.0,92.0,0.6170875587223628,0.0,0.0,0.0,0.0,0.0,0.0,-3.079845017337866e-17,0.0,436.17,216.05703703703705,209.41990507805423,48.38333333333333,53.63666666666666,436.17,0.4652006612469659,0.0,237.78470581824692,118.53438019776252,113.50003091617435,28.655245180191265,29.30201099555286,237.78470581824692,0.459478779830294,d>b>ae>g>c>f>h,,,,,,,
300_6_4_897,3,3,3.0,0.0,3.0,3.0,3.0,0.0,300,6.976744186046512,16.94587828050451,6.0,6.0,0.1395348817209302,0.1672222222222222,2101,11,0.0004759638267491,0.1427891480247501,0.1298515858249318,0.0429090395186822,0.1427891480247501,0.1427891480247501,0.1427891480247501,0.0905757988965188,0.0,13.173978860172218,4.790537767335352,6.6466014092175545,0.0,0.0,13.173978860172218,0.6363636230798745,0.0,8.181818181818182,2.975206611570248,4.1279316472596514,0.0,0.0,8.181818181818182,0.6363636149747481,0.0909090909090909,0.3636363636363636,0.1298515858249318,0.0954384505155497,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.2570773650937109,0.0009519276534983,0.0014278914802475,0.0011899095668729,0.0003365572494938,0.000832936696811,0.0011899095668729,0.0015468824369347,0.0999915967062128,0.0,815.0,109.9971442170395,162.7770107537789,32.0,63.0,90.0,0.5781767696848089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,449.5833333333333,192.6451515151515,204.31040697028536,52.25,55.18,449.5833333333333,0.4998922494255187,0.0,214.39463594493705,93.908722903003,95.90776022766406,28.84554860754874,29.8109285401115,214.39463594493705,0.4828659189818809,g>e>f>h>a>c>d>b,,,,,,,
300_6_6_907,3,3,3.0,0.0,3.0,3.0,3.0,0.0,300,6.976744186046512,16.94587828050451,6.0,6.0,0.1395348817209302,0.1672222222222222,2101,13,0.0004759638267491,0.1427891480247501,0.1318419800095192,0.0394705756000341,0.1427891480247501,0.1427891480247501,0.1427891480247501,0.0766453181501368,0.0,11.88296885871778,5.484447165562053,6.16576978250079,0.0,0.0,11.88296885871778,0.5384615286435657,0.0,9.615384615384617,4.437869822485207,4.989178092911258,0.0,0.0,9.615384615384617,0.5384615263282053,0.0769230769230769,0.4615384615384615,0.1318419800095192,0.1345926866244932,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.3570717308227871,0.0009519276534983,0.0014278914802475,0.0011899095668729,0.0003365572494938,0.000832936696811,0.0011899095668729,0.0015468824369347,0.0999915967062128,0.0,1220.0,140.38505473584007,258.1566739964583,29.5,58.0,88.0,0.6626350224070627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,674.7566666666667,335.1497435897436,327.5438908204787,51.053333333333335,53.86666666666667,674.7566666666667,0.4737094171570101,0.0,358.92807356842496,178.9621402271669,173.59070387105388,28.771146906586957,29.209071451733344,358.92807356842496,0.47006915122437,e>g>f>h>c>a>d>b,,,,,,,
50_2_2_1,3,3,3.0,0.0,3.0,3.0,3.0,3.7895611310684945e-18,50,2.9411764705882355,6.721344403334447,2.0,2.0,0.3137254795294121,0.51,151,5,0.0066225165562913,0.3311258278145695,0.2662251655629139,0.1451222925794565,0.1688741721854304,0.3311258278145695,0.3311258278145695,0.1950248023663055,0.0,5.0,2.0,2.7386127875258306,0.0,0.0,5.0,0.5999999700000015,0.0,2.5,1.0,1.3693063937629153,0.0,0.0,2.5,0.5999999400000061,0.2,0.4,0.2662251655629139,0.0944368693668195,0.2,0.2,0.4,0.1663865474979462,0.0132450331125827,0.0198675496688741,0.0165562913907284,0.0046828263654738,0.0115894039735099,0.0165562913907284,0.021523178807947,0.0999993960036481,0.0,407.0,104.66225165562912,109.62523355610048,26.0,70.0,131.0,0.5319677635417392,0.0,0.0,0.0,0.0,0.0,0.0,9.510128261791188e-17,0.0,225.16,108.248,108.33009240280376,22.17,46.58,225.16,0.466440026174673,0.0,112.31521967849493,57.50548150118945,51.657878735203184,15.35069299771851,32.195582153520405,112.31521967849493,0.4260383734043376,e>g>h>f>c>a>d>b,,,,,,,
50_2_2_2,3,3,3.0,0.0,3.0,3.0,3.0,3.7895611310684945e-18,50,2.9411764705882355,6.721344403334447,2.0,2.0,0.3137254795294121,0.51,151,5,0.0066225165562913,0.3311258278145695,0.2662251655629139,0.1451222925794565,0.1688741721854304,0.3311258278145695,0.3311258278145695,0.1950248023663055,0.0,5.0,2.0,2.7386127875258306,0.0,0.0,5.0,0.5999999700000015,0.0,2.5,1.0,1.3693063937629153,0.0,0.0,2.5,0.5999999400000061,0.2,0.4,0.2662251655629139,0.0944368693668195,0.2,0.2,0.4,0.1663865474979462,0.0132450331125827,0.0198675496688741,0.0165562913907284,0.0046828263654738,0.0115894039735099,0.0165562913907284,0.021523178807947,0.0999993960036481,0.0,406.0,113.89403973509934,112.71510708080976,30.0,73.0,177.0,0.5133863551165384,0.0,0.0,0.0,0.0,0.0,0.0,9.510128261791188e-17,0.0,240.92,116.976,115.1032948268641,24.24,54.56,240.92,0.4611407464256421,0.0,109.34682511744596,57.07799167663989,49.676060951743914,14.990527621379671,36.715252905548226,109.34682511744596,0.4177574029246966,eg>f>h>d>b>a>c,,,,,,,
50_2_4_11,3,3,3.0,0.0,3.0,3.0,3.0,3.7895611310684945e-18,50,2.9411764705882355,6.721344403334447,2.0,2.0,0.3137254795294121,0.51,151,7,0.0066225165562913,0.3311258278145695,0.2847682119205298,0.1226507230294843,0.3311258278145695,0.3311258278145695,0.3311258278145695,0.1395348347214883,0.0,3.912303982179758,2.2356022755312903,2.0912144420325713,0.0,3.912303982179758,3.912303982179758,0.4285714094011399,0.0,3.5714285714285716,2.0408163265306123,1.9090088708030315,0.0,3.5714285714285716,3.5714285714285716,0.4285714075714297,0.1428571428571428,0.5714285714285714,0.2847682119205298,0.2023647200717561,0.1428571428571428,0.1428571428571428,0.5714285714285714,0.3333258823763083,0.0132450331125827,0.0198675496688741,0.0165562913907284,0.0046828263654738,0.0115894039735099,0.0165562913907284,0.021523178807947,0.0999993960036481,0.0,814.0,178.87417218543047,231.6672413796927,26.0,71.0,261.0,0.6255029406753422,0.0,0.0,0.0,0.0,0.0,0.0,9.510128261791188e-17,0.0,449.28,269.71999999999997,224.4636781307835,44.34,449.28,449.28,0.3874645511521717,0.0,225.21908064308025,137.68189867446836,109.68100047931124,30.70138599543702,225.21908064308025,225.21908064308025,0.3728547666045672,h>f>e>g>d>b>c>a,,,,,,,
50_2_4_12,3,3,3.0,0.0,3.0,3.0,3.0,3.7895611310684945e-18,50,2.9411764705882355,6.721344403334447,2.0,2.0,0.3137254795294121,0.51,151,7,0.0066225165562913,0.3311258278145695,0.2847682119205298,0.1226507230294843,0.3311258278145695,0.3311258278145695,0.3311258278145695,0.1395348347214883,0.0,3.912303982179758,2.2356022755312903,2.0912144420325713,0.0,3.912303982179758,3.912303982179758,0.4285714094011399,0.0,3.5714285714285716,2.0408163265306123,1.9090088708030315,0.0,3.5714285714285716,3.5714285714285716,0.4285714075714297,0.1428571428571428,0.5714285714285714,0.2847682119205298,0.2023647200717561,0.1428571428571428,0.1428571428571428,0.5714285714285714,0.3333258823763083,0.0132450331125827,0.0198675496688741,0.0165562913907284,0.0046828263654738,0.0115894039735099,0.0165562913907284,0.021523178807947,0.0999993960036481,0.0,811.0,193.41721854304637,240.207725593659,30.0,78.0,352.0,0.6085967091521922,0.0,0.0,0.0,0.0,0.0,0.0,9.510128261791188e-17,0.0,481.08,289.62285714285713,239.4121877790328,48.48,481.08,481.08,0.3854358094207925,0.0,219.2545664244172,134.81636769228234,105.91581726150866,29.981055242759343,219.2545664244172,219.2545664244172,0.3690129161720407,h>f>e>g>b>d>a>c,,,,,,,
50_2_6_21,3,3,3.0,0.0,3.0,3.0,3.0,3.7895611310684945e-18,50,2.9411764705882355,6.721344403334447,2.0,2.0,0.3137254795294121,0.51,151,9,0.0066225165562913,0.3311258278145695,0.2950699043414275,0.108167770419426,0.3311258278145695,0.3311258278145695,0.3311258278145695,0.1086173087143723,0.0,2.875273163926476,1.916848775950984,1.437636581963238,0.0,2.875273163926476,2.875273163926476,0.3333333159436821,0.0,3.4722222222222223,2.314814814814815,1.7361111111111112,0.0,3.4722222222222223,3.4722222222222223,0.3333333189333339,0.1111111111111111,0.6666666666666666,0.2950699043414275,0.2623246371300543,0.1111111111111111,0.1111111111111111,0.6666666666666666,0.4170037066722043,0.0132450331125827,0.0198675496688741,0.0165562913907284,0.0046828263654738,0.0115894039735099,0.0165562913907284,0.021523178807947,0.0999993960036481,0.0,1221.0,253.1456953642384,355.0715119963112,26.0,71.0,391.0,0.6656629660527327,0.0,0.0,0.0,0.0,0.0,0.0,9.510128261791188e-17,0.0,673.58,459.1555555555556,321.90476321076363,45.46,673.58,673.58,0.3138364576263974,0.0,338.0193262196101,232.33476949629087,158.78700905141312,31.448484074478714,338.0193262196101,338.0193262196101,0.306675251054558,f>h>g>b>e>d>a>c,,,,,,,
50_2_6_22,3,3,3.0,0.0,3.0,3.0,3.0,3.7895611310684945e-18,50,2.9411764705882355,6.721344403334447,2.0,2.0,0.3137254795294121,0.51,151,9,0.0066225165562913,0.3311258278145695,0.2950699043414275,0.108167770419426,0.3311258278145695,0.3311258278145695,0.3311258278145695,0.1086173087143723,0.0,2.875273163926476,1.916848775950984,1.437636581963238,0.0,2.875273163926476,2.875273163926476,0.3333333159436821,0.0,3.4722222222222223,2.314814814814815,1.7361111111111112,0.0,3.4722222222222223,3.4722222222222223,0.3333333189333339,0.1111111111111111,0.6666666666666666,0.2950699043414275,0.2623246371300543,0.1111111111111111,0.1111111111111111,0.6666666666666666,0.4170037066722043,0.0132450331125827,0.0198675496688741,0.0165562913907284,0.0046828263654738,0.0115894039735099,0.0165562913907284,0.021523178807947,0.0999993960036481,0.0,1217.0,272.94701986754967,369.21964173247824,30.0,80.0,527.0,0.6505224980805296,0.0,0.0,0.0,0.0,0.0,0.0,9.510128261791188e-17,0.0,721.26,492.2888888888889,343.7818855191633,51.52,721.26,721.26,0.3128134137203943,0.0,329.21463813017743,226.8871263254858,153.80207589397048,33.34815407415378,329.21463813017743,329.21463813017743,0.304666429279705,h>f>e>g>d>b>a>c,,,,,,,
50_2_8_31,3,3,3.0,0.0,3.0,3.0,3.0,3.7895611310684945e-18,50,2.9411764705882355,6.721344403334447,2.0,2.0,0.3137254795294121,0.51,151,11,0.0066225165562913,0.3311258278145695,0.3016255267910897,0.0978414296974199,0.3311258278145695,0.3311258278145695,0.3311258278145695,0.0889130534470985,0.0,2.195663143362036,1.5968459224451172,1.0255928633050295,0.0,2.195663143362036,2.195663143362036,0.2727272556481512,0.0,3.181818181818182,2.31404958677686,1.486225257035635,0.0,3.181818181818182,3.181818181818182,0.2727272609415589,0.0909090909090909,0.7272727272727273,0.3016255267910897,0.3004809479853349,0.0909090909090909,0.0909090909090909,0.7272727272727273,0.4672772108785546,0.0132450331125827,0.0198675496688741,0.0165562913907284,0.0046828263654738,0.0115894039735099,0.0165562913907284,0.021523178807947,0.0999993960036481,0.0,1629.0,327.3576158940397,478.7177643716022,26.0,71.0,521.0,0.6877661159400367,0.0,0.0,0.0,0.0,0.0,0.0,9.510128261791188e-17,0.0,897.7,661.1381818181818,405.3291751112466,46.58,897.7,897.7,0.2613899495740276,0.0,450.8538497978597,333.6116151392577,200.96489104283535,32.195582153520405,450.8538497978597,450.8538497978597,0.25718300627177,f>h>b>g>e>d>a>c,,,,,,,
50_2_8_32,3,3,3.0,0.0,3.0,3.0,3.0,3.7895611310684945e-18,50,2.9411764705882355,6.721344403334447,2.0,2.0,0.3137254795294121,0.51,151,11,0.0066225165562913,0.3311258278145695,0.3016255267910897,0.0978414296974199,0.3311258278145695,0.3311258278145695,0.3311258278145695,0.0889130534470985,0.0,2.195663143362036,1.5968459224451172,1.0255928633050295,0.0,2.195663143362036,2.195663143362036,0.2727272556481512,0.0,3.181818181818182,2.31404958677686,1.486225257035635,0.0,3.181818181818182,3.181818181818182,0.2727272609415589,0.0909090909090909,0.7272727272727273,0.3016255267910897,0.3004809479853349,0.0909090909090909,0.0909090909090909,0.7272727272727273,0.4672772108785546,0.0132450331125827,0.0198675496688741,0.0165562913907284,0.0046828263654738,0.0115894039735099,0.0165562913907284,0.021523178807947,0.0999993960036481,0.0,1622.0,352.47682119205297,498.5457629872051,30.0,80.0,703.0,0.6736974703519578,0.0,0.0,0.0,0.0,0.0,0.0,9.510128261791188e-17,0.0,961.44,708.5963636363637,433.2511074024561,54.56,961.44,961.44,0.2607804790292501,0.0,439.0995498675415,325.408427917149,194.91462142840743,36.715252905548226,439.0995498675415,439.0995498675415,0.2559593078749574,f>h>b>d>g>e>c>a,,,,,,,
50_4_2_41,3,3,3.0,0.0,3.0,3.0,3.0,-3.031648904854797e-17,50,4.901960784313726,6.4412883865288455,4.0,4.0,0.1803921531827451,0.255,251,7,0.0039840637450199,0.199203187250996,0.1713147410358565,0.0737858931372595,0.199203187250996,0.199203187250996,0.199203187250996,0.1395348022715456,0.0,2.9160592175990216,0.8331597764568633,1.422891201588564,0.0,0.0,2.9160592175990216,0.7142856285535836,0.0,1.1904761904761905,0.3401360544217687,0.5808929005646031,0.0,0.0,1.1904761904761905,0.714285504285776,0.1428571428571428,0.2857142857142857,0.1713147410358565,0.0571713076585072,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.1330226487221621,0.0079681274900398,0.0119521912350597,0.0099601593625498,0.002817158490783,0.0069721115537848,0.0099601593625498,0.0129482071713147,0.09999899601008,0.0,408.0,88.37848605577689,96.76005464704328,30.0,61.0,92.0,0.5156229424369014,0.0,0.0,0.0,0.0,0.0,0.0,3.4418570260329336e-17,0.0,242.46,98.01714285714286,100.5048625215526,39.4,53.36,242.46,0.4734448779638964,0.0,116.8080948411032,50.624696525546554,46.54844360060707,28.85643563489816,30.826208038628693,116.8080948411032,0.4267272238250694,e>g>h>f>b>d>a>c,,,,,,,
50_4_2_42,3,3,3.0,0.0,3.0,3.0,3.0,-3.031648904854797e-17,50,4.901960784313726,6.4412883865288455,4.0,4.0,0.1803921531827451,0.255,251,7,0.0039840637450199,0.199203187250996,0.1713147410358565,0.0737858931372595,0.199203187250996,0.199203187250996,0.199203187250996,0.1395348022715456,0.0,2.9160592175990216,0.8331597764568633,1.422891201588564,0.0,0.0,2.9160592175990216,0.7142856285535836,0.0,1.1904761904761905,0.3401360544217687,0.5808929005646031,0.0,0.0,1.1904761904761905,0.714285504285776,0.1428571428571428,0.2857142857142857,0.1713147410358565,0.0571713076585072,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.1330226487221621,0.0079681274900398,0.0119521912350597,0.0099601593625498,0.002817158490783,0.0069721115537848,0.0099601593625498,0.0129482071713147,0.09999899601008,0.0,399.0,85.93227091633466,89.34087191438368,27.0,63.0,93.0,0.494810779023577,0.0,0.0,0.0,0.0,0.0,0.0,3.4418570260329336e-17,0.0,231.72,94.72857142857144,95.35091319761467,47.96,50.94,231.72,0.4593317098798445,0.0,100.81060034965144,45.4416209417354,39.342620540940466,26.355040566565368,30.125756828498034,100.81060034965144,0.4102519031118428,f>e>g>h>d>b>ac,,,,,,,
