Instances,feature_depth_min,feature_depth_max,feature_depth_mean,feature_depth_stdev,feature_depth_q25,feature_depth_q50,feature_depth_q75,feature_depth_gini,feature_operation-children_min,feature_operation-children_max,feature_operation-children_mean,feature_operation-children_stdev,feature_operation-children_q25,feature_operation-children_q50,feature_operation-children_q75,feature_operation-children_gini,feature_assembly-nodes-per-manufacturing-nodes,feature_operations_no,feature_machine_no,feature_machine_operations_min,feature_machine_operations_max,feature_machine_operations_mean,feature_machine_operations_stdev,feature_machine_operations_q25,feature_machine_operations_q50,feature_machine_operations_q75,feature_machine_operations_gini,feature_machine_fraction_stdev_min,feature_machine_fraction_stdev_max,feature_machine_fraction_stdev_mean,feature_machine_fraction_stdev_stdev,feature_machine_fraction_stdev_q25,feature_machine_fraction_stdev_q50,feature_machine_fraction_stdev_q75,feature_machine_fraction_stdev_gini,feature_machine_fraction_mean_min,feature_machine_fraction_mean_max,feature_machine_fraction_mean_mean,feature_machine_fraction_mean_stdev,feature_machine_fraction_mean_q25,feature_machine_fraction_mean_q50,feature_machine_fraction_mean_q75,feature_machine_fraction_mean_gini,feature_operation_machines_min,feature_operation_machines_max,feature_operation_machines_mean,feature_operation_machines_stdev,feature_operation_machines_q25,feature_operation_machines_q50,feature_operation_machines_q75,feature_operation_machines_gini,feature_levels_min,feature_levels_max,feature_levels_mean,feature_levels_stdev,feature_levels_q25,feature_levels_q50,feature_levels_q75,feature_levels_gini,feature_operation_mean_acctual_execution_time_min,feature_operation_mean_acctual_execution_time_max,feature_operation_mean_acctual_execution_time_mean,feature_operation_mean_acctual_execution_time_stdev,feature_operation_mean_acctual_execution_time_q25,feature_operation_mean_acctual_execution_time_q50,feature_operation_mean_acctual_execution_time_q75,feature_operation_mean_acctual_execution_time_gini,feature_operation_stdev_acctual_execution_time_max,feature_operation_stdev_acctual_execution_time_mean,feature_operation_stdev_acctual_execution_time_stdev,feature_operation_stdev_acctual_execution_time_q25,feature_operation_stdev_acctual_execution_time_q50,feature_operation_stdev_acctual_execution_time_q75,feature_operation_stdev_acctual_execution_time_gini,feature_machine_mean_acctual_execution_time_min,feature_machine_mean_acctual_execution_time_max,feature_machine_mean_acctual_execution_time_mean,feature_machine_mean_acctual_execution_time_stdev,feature_machine_mean_acctual_execution_time_q25,feature_machine_mean_acctual_execution_time_q50,feature_machine_mean_acctual_execution_time_q75,feature_machine_mean_acctual_execution_time_gini,feature_machine_stev_acctual_execution_time_min,feature_machine_stev_acctual_execution_time_max,feature_machine_stev_acctual_execution_time_mean,feature_machine_stev_acctual_execution_time_stdev,feature_machine_stev_acctual_execution_time_q25,feature_machine_stev_acctual_execution_time_q50,feature_machine_stev_acctual_execution_time_q75,feature_machine_stev_acctual_execution_time_gini,algo_TS-Ei-LM,algo_SA-Ei-LM,algo_TSL-Ei-LM,algo_SAL-Ei-LM,algo_TS-Si-LM,algo_SA-Si-LM,algo_TSL-Si-LM,algo_SAL-Si-LM
50_2_6_21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.014965397964514e-16,0.1,0.16387959866220736,0.19411764705882353,0.39131197012072516,0.1,0.1,0.1,0.7963316040352456,1.0,0.026750142287990893,0.04210526315789474,0.018166236069980402,0.34909063951764363,0.5281010410252791,0.37140923126123637,0.600191221114268,0.5062336499257618,0.4136811651664303,0.18823728357744204,0.0,0.0958424387975492,0.15973739799591533,0.08749177615954334,0.0,0.367465459870082,0.0958424387975492,0.40740741733110286,0.0,0.23148148148148148,0.38580246913580246,0.21131271508686966,0.0,0.48611111111111105,0.23148148148148148,0.4074074883999964,0.24863387978142074,0.7837837837837837,0.5281010410252792,0.8730158730158729,0.21383647798742153,0.16666666666666674,0.9099099099099097,0.852520819551923,0.06445363296106023,0.01855954372982013,0.025790528833565564,0.015970542260463225,0.031146938297791554,0.025790528833565564,0.023662989108784206,4.605798282508733e-05,0.0,3.670186438406114e-08,5.848190845264207e-07,1.1282000694140422e-07,0.0004391240429959716,0.00020336789560448026,6.50240096486802e-05,0.6722361867964565,0.0,0.0,0.0,0.0,0.0,0.0,1.4713230374842382e-16,0.0,1.640556448501219e-07,9.79599433021647e-07,3.187755977842534e-07,2.708953866324248e-05,2.4580287539258945e-05,2.641542128628677e-06,0.36465787511473535,0.0,3.074567392854606e-08,1.7020583823972039e-07,5.469634642279427e-08,1.3077887117583762e-05,3.87749656301731e-06,4.67631515684712e-07,0.32620425799953234,0.8916666666666666,0.4074074074074074,0.9925373134328357,0.5952380952380952,0.4453125,0.0681818181818182,0.4,0.1171875
50_2_6_22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.014965397964514e-16,0.1,0.16387959866220736,0.19411764705882353,0.39131197012072516,0.1,0.1,0.1,0.7963316040352456,1.0,0.026750142287990893,0.04210526315789474,0.018166236069980402,0.34909063951764363,0.5281010410252791,0.37140923126123637,0.600191221114268,0.5062336499257618,0.4136811651664303,0.18823728357744204,0.0,0.0958424387975492,0.15973739799591533,0.08749177615954334,0.0,0.367465459870082,0.0958424387975492,0.40740741733110286,0.0,0.23148148148148148,0.38580246913580246,0.21131271508686966,0.0,0.48611111111111105,0.23148148148148148,0.4074074883999964,0.24863387978142074,0.7837837837837837,0.5281010410252792,0.8730158730158729,0.21383647798742153,0.16666666666666674,0.9099099099099097,0.852520819551923,0.06445363296106023,0.01855954372982013,0.025790528833565564,0.015970542260463225,0.031146938297791554,0.025790528833565564,0.023662989108784206,4.605798282508733e-05,0.0,3.658013349058167e-08,6.31683636215081e-07,1.173614466044083e-07,0.0005154934417778796,0.00023109988136872753,8.811347521583557e-05,0.6564330247387687,0.0,0.0,0.0,0.0,0.0,0.0,1.4713230374842382e-16,0.0,1.758080610081402e-07,1.0511662094017305e-06,3.4055986596399736e-07,3.113583169795039e-05,2.6335075989088053e-05,2.830408325726324e-06,0.3634517595236198,0.0,2.993480568030589e-08,1.661716189185043e-07,5.296701090948329e-08,1.3867867002069584e-05,3.7764959835917598e-06,4.553158846279557e-07,0.3238635127845333,0.8999999999999999,0.5333333333333332,0.9701492537313432,0.5555555555555556,0.3515625,0.060606060606060635,0.5384615384615385,0.0
50_2_8_31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.014965397964514e-16,0.1,0.16387959866220736,0.19411764705882353,0.39131197012072516,0.1,0.1,0.1,0.7963316040352456,1.0,0.026750142287990893,0.06315789473684211,0.018166236069980402,0.34909063951764363,0.5418786299085543,0.32890010353202404,0.600191221114268,0.5062336499257618,0.4136811651664303,0.12987053899575576,0.0,0.0731887714454012,0.1330704935370931,0.062415594005386335,0.0,0.2806099875371535,0.0731887714454012,0.3333333379678896,0.0,0.21212121212121213,0.3856749311294766,0.1808975775138513,0.0,0.44545454545454544,0.21212121212121213,0.33333339959523517,0.19895678092399402,0.8624078624078624,0.5418786299085544,1.0,0.16809605488850785,0.12337662337662343,0.9999999999999999,0.9552997836761804,0.06445363296106023,0.01855954372982013,0.025790528833565564,0.015970542260463225,0.031146938297791554,0.025790528833565564,0.023662989108784206,4.605798282508733e-05,0.0,4.91184155189674e-08,7.604592738987041e-07,1.525094927738325e-07,0.0004391240429959716,0.00020336789560448026,8.709482232316696e-05,0.6953067854262822,0.0,0.0,0.0,0.0,0.0,0.0,1.4713230374842382e-16,0.0,2.19297916438525e-07,1.4158744464944656e-06,4.018459274171309e-07,2.783736839903008e-05,3.282867653623253e-05,3.5293083218653533e-06,0.30282616809771545,0.0,4.11371757677446e-08,2.452057959598401e-07,6.932837997275378e-08,1.3388568685583406e-05,5.171847043676235e-06,6.254597486373839e-07,0.2685342662635299,0.8999999999999999,0.38518518518518513,1.0,0.6031746031746031,0.453125,0.007575757575757569,0.5076923076923077,0.0625
50_2_8_32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.014965397964514e-16,0.1,0.16387959866220736,0.19411764705882353,0.39131197012072516,0.1,0.1,0.1,0.7963316040352456,1.0,0.026750142287990893,0.06315789473684211,0.018166236069980402,0.34909063951764363,0.5418786299085543,0.32890010353202404,0.600191221114268,0.5062336499257618,0.4136811651664303,0.12987053899575576,0.0,0.0731887714454012,0.1330704935370931,0.062415594005386335,0.0,0.2806099875371535,0.0731887714454012,0.3333333379678896,0.0,0.21212121212121213,0.3856749311294766,0.1808975775138513,0.0,0.44545454545454544,0.21212121212121213,0.33333339959523517,0.19895678092399402,0.8624078624078624,0.5418786299085544,1.0,0.16809605488850785,0.12337662337662343,0.9999999999999999,0.9552997836761804,0.06445363296106023,0.01855954372982013,0.025790528833565564,0.015970542260463225,0.031146938297791554,0.025790528833565564,0.023662989108784206,4.605798282508733e-05,0.0,4.8905386455378323e-08,8.199098573619443e-07,1.588741261939445e-07,0.0005154934417778796,0.00023109988136872753,0.00011799396006744841,0.6806223591213115,0.0,0.0,0.0,0.0,0.0,0.0,1.4713230374842382e-16,0.0,2.3500888552225163e-07,1.5183823665826097e-06,4.296493493002192e-07,3.316565526651673e-05,3.517452837750995e-05,3.781790104646478e-06,0.3021076340034616,0.0,4.005466284997005e-08,2.391309750970608e-07,6.722946594946039e-08,1.5268078800083084e-05,5.037010796026679e-06,6.090183233646366e-07,0.2671083726363311,0.95,0.3703703703703704,0.9552238805970148,0.4841269841269841,0.546875,0.0,0.5538461538461539,0.0625
50_4_2_41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8290049957900476e-16,0.30000000000000004,0.16387959866220736,0.3901960784313726,0.3750073046990283,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.4578906785475791,0.5,0.04572187440713337,0.021052631578947364,0.010408277922849856,0.15104259578601023,0.2680116635025406,0.22987374910897,0.34839760046274937,0.27619061122059807,0.2150773271118831,0.2798191995179341,0.0,0.09720197391996739,0.06942998137140527,0.08659440088729857,0.0,0.0,0.09720197391996739,0.8730158350415396,0.0,0.07936507936507936,0.056689342403628114,0.07070403225196412,0.0,0.0,0.07936507936507936,0.8730158276190608,0.32669789227166257,0.2895752895752895,0.26801166350254063,0.19026599869918362,0.28571428571428575,0.23469387755102034,0.1312741312741312,0.2719510059336945,0.038019048828401306,0.01063362209524886,0.014776588328091176,0.009150263256801116,0.017927854882108886,0.014776588328091176,0.013557622293403175,4.386457009042388e-05,0.0,1.1960060284358233e-08,1.9485823135513693e-07,2.9904037149614185e-08,0.0005154934417778796,0.00017255457808864992,1.426114049736067e-05,0.5156289529451992,0.0,0.0,0.0,0.0,0.0,0.0,8.596412920380233e-17,0.0,5.779092895153037e-08,1.9955379849914153e-07,9.83153954051388e-08,2.3043245628534574e-05,1.7540523808484775e-06,9.338241149387081e-07,0.5528279068335903,0.0,1.0373213046686676e-08,3.564153873369499e-08,1.5759387577646182e-08,1.1999980887958747e-05,3.5361444287058906e-07,1.582104568583122e-07,0.4660927659456085,0.7416666666666665,0.5555555555555556,0.9253731343283582,0.8492063492063491,0.078125,0.22727272727272727,0.2538461538461539,0.2734375
50_4_2_42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8290049957900476e-16,0.30000000000000004,0.16387959866220736,0.3901960784313726,0.3750073046990283,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.4578906785475791,0.5,0.04572187440713337,0.021052631578947364,0.010408277922849856,0.15104259578601023,0.2680116635025406,0.22987374910897,0.34839760046274937,0.27619061122059807,0.2150773271118831,0.2798191995179341,0.0,0.09720197391996739,0.06942998137140527,0.08659440088729857,0.0,0.0,0.09720197391996739,0.8730158350415396,0.0,0.07936507936507936,0.056689342403628114,0.07070403225196412,0.0,0.0,0.07936507936507936,0.8730158276190608,0.32669789227166257,0.2895752895752895,0.26801166350254063,0.19026599869918362,0.28571428571428575,0.23469387755102034,0.1312741312741312,0.2719510059336945,0.038019048828401306,0.01063362209524886,0.014776588328091176,0.009150263256801116,0.017927854882108886,0.014776588328091176,0.013557622293403175,4.386457009042388e-05,0.0,1.1686165774029418e-08,1.8906868046803326e-07,2.752253716640132e-08,0.00045821639269144854,0.00017871724159181597,1.4430915979472105e-05,0.4939058469093962,0.0,0.0,0.0,0.0,0.0,0.0,8.596412920380233e-17,0.0,5.5143677493117694e-08,1.9245060566095734e-07,9.318332123767091e-08,2.8758801466339802e-05,1.6649880341918826e-06,8.912816871528706e-07,0.5361892152130979,0.0,8.899922885495848e-09,3.180324334467369e-08,1.3259597645435828e-08,1.0959772963701934e-05,3.455794077434012e-07,1.358338277275571e-07,0.44689518027234365,0.7583333333333333,0.7185185185185183,0.8432835820895522,0.6666666666666667,0.140625,0.18181818181818185,0.2692307692307693,0.3203125
50_4_4_51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8290049957900476e-16,0.30000000000000004,0.16387959866220736,0.3901960784313726,0.3750073046990283,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.4578906785475791,0.5,0.04572187440713337,0.04210526315789474,0.010408277922849856,0.15104259578601023,0.28103646437625707,0.19400666441848766,0.34839760046274937,0.27619061122059807,0.2150773271118831,0.1882372113666054,0.0,0.0958424387975492,0.10649159866394355,0.0922244297325921,0.0,0.0,0.0958424387975492,0.6790123445068232,0.0,0.13888888888888887,0.15432098765432095,0.13364589564574667,0.0,0.0,0.13888888888888887,0.6790124366666568,0.24863387978142074,0.4954954954954954,0.2810364643762571,0.443953996964762,0.21383647798742153,0.16666666666666674,0.08408408408408413,0.6123984123758107,0.038019048828401306,0.01063362209524886,0.014776588328091176,0.009150263256801116,0.017927854882108886,0.014776588328091176,0.013557622293403175,4.386457009042388e-05,0.0,2.4376611419264493e-08,3.087445434307696e-07,6.437008249440651e-08,0.0005154934417778796,0.00017255457808864992,1.426114049736067e-05,0.6372548038753492,0.0,0.0,0.0,0.0,0.0,0.0,8.596412920380233e-17,0.0,1.1733190309437636e-07,5.007788197036302e-07,2.317186858223133e-07,2.741671417264956e-05,1.8490052793501365e-06,1.8906722393285507e-06,0.5540734194716462,0.0,2.1182656056809327e-08,8.516397624873351e-08,3.815657396891126e-08,1.2043316307578623e-05,3.671846834335347e-07,3.2238646489738186e-07,0.499304687960913,0.8499999999999999,0.4518518518518518,0.9253731343283582,0.47619047619047616,0.4765625,0.14393939393939395,0.46923076923076923,0.1171875
50_4_4_52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8290049957900476e-16,0.30000000000000004,0.16387959866220736,0.3901960784313726,0.3750073046990283,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.4578906785475791,0.5,0.04572187440713337,0.04210526315789474,0.010408277922849856,0.15104259578601023,0.28103646437625707,0.19400666441848766,0.34839760046274937,0.27619061122059807,0.2150773271118831,0.1882372113666054,0.0,0.0958424387975492,0.10649159866394355,0.0922244297325921,0.0,0.0,0.0958424387975492,0.6790123445068232,0.0,0.13888888888888887,0.15432098765432095,0.13364589564574667,0.0,0.0,0.13888888888888887,0.6790124366666568,0.24863387978142074,0.4954954954954954,0.2810364643762571,0.443953996964762,0.21383647798742153,0.16666666666666674,0.08408408408408413,0.6123984123758107,0.038019048828401306,0.01063362209524886,0.014776588328091176,0.009150263256801116,0.017927854882108886,0.014776588328091176,0.013557622293403175,4.386457009042388e-05,0.0,2.3828822398606863e-08,2.9789149282644326e-07,5.975038830303021e-08,0.0004773087423869256,0.00017871724159181597,1.4430915979472105e-05,0.6222590733248035,0.0,0.0,0.0,0.0,0.0,0.0,8.596412920380233e-17,0.0,1.1203740017755102e-07,4.797887785828987e-07,2.2058500448838787e-07,2.9005852361198205e-05,1.7062078971073318e-06,1.8055873837568756e-06,0.548486759069564,0.0,1.8243562237677234e-08,7.430749200460843e-08,3.249559106054605e-08,1.1155291177724548e-05,3.7504007950599813e-07,2.77746913162335e-07,0.4889231055467057,0.575,0.4592592592592592,0.9179104477611939,0.7777777777777777,0.140625,0.2954545454545454,0.3307692307692308,0.3984375
50_4_6_61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8290049957900476e-16,0.30000000000000004,0.16387959866220736,0.3901960784313726,0.3750073046990283,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.4578906785475791,0.5,0.04572187440713337,0.06315789473684211,0.010408277922849856,0.15104259578601023,0.2893249740231676,0.16843344415111283,0.34839760046274937,0.27619061122059807,0.2150773271118831,0.1298704811694175,0.0,0.07985549646889847,0.10889385882122521,0.0761392284287282,0.0,0.3061705972975288,0.07985549646889847,0.5555555555555555,0.0,0.15151515151515152,0.2066115702479339,0.1444640286735746,0.0,0.3181818181818182,0.15151515151515152,0.555555645185178,0.19895678092399402,0.6265356265356264,0.2893249740231678,0.6053918140428575,0.16809605488850785,0.12337662337662343,0.054054054054054085,0.8169386772103799,0.038019048828401306,0.01063362209524886,0.014776588328091176,0.009150263256801116,0.017927854882108886,0.014776588328091176,0.013557622293403175,4.386457009042388e-05,0.0,3.676272983080088e-08,4.226780016862646e-07,9.937760111361187e-08,0.0005154934417778796,0.00017563590984023293,1.4600691461583545e-05,0.6967182325745099,0.0,0.0,0.0,0.0,0.0,0.0,8.596412920380233e-17,0.0,1.7689752576104372e-07,8.823164417815921e-07,3.549814904956847e-07,3.179018271676454e-05,2.649774723380795e-05,2.8479164757089497e-06,0.4843956259415376,0.0,3.199139758195011e-08,1.4828231465596723e-07,5.8999534306960084e-08,1.2086651727198497e-05,4.0326621044859616e-06,4.865518186405813e-07,0.441678971590287,0.8,0.5037037037037038,0.9552238805970148,0.24603174603174605,0.484375,0.05303030303030301,0.6538461538461539,0.203125
50_4_6_62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8290049957900476e-16,0.30000000000000004,0.16387959866220736,0.3901960784313726,0.3750073046990283,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.4578906785475791,0.5,0.04572187440713337,0.06315789473684211,0.010408277922849856,0.15104259578601023,0.2893249740231676,0.16843344415111283,0.34839760046274937,0.27619061122059807,0.2150773271118831,0.1298704811694175,0.0,0.07985549646889847,0.10889385882122521,0.0761392284287282,0.0,0.3061705972975288,0.07985549646889847,0.5555555555555555,0.0,0.15151515151515152,0.2066115702479339,0.1444640286735746,0.0,0.3181818181818182,0.15151515151515152,0.555555645185178,0.19895678092399402,0.6265356265356264,0.2893249740231678,0.6053918140428575,0.16809605488850785,0.12337662337662343,0.054054054054054085,0.8169386772103799,0.038019048828401306,0.01063362209524886,0.014776588328091176,0.009150263256801116,0.017927854882108886,0.014776588328091176,0.013557622293403175,4.386457009042388e-05,0.0,3.5971479023184306e-08,4.067048759488808e-07,9.248869404162463e-08,0.0004773087423869256,0.00017871724159181597,1.4430915979472105e-05,0.6843892110348934,0.0,0.0,0.0,0.0,0.0,0.0,8.596412920380233e-17,0.0,1.689261931572201e-07,8.43912298400167e-07,3.3831229873944085e-07,2.9252903256056607e-05,2.5307523692124364e-05,2.719813857962769e-06,0.4818203112723117,0.0,2.757879605746218e-08,1.2863986591398223e-07,5.048301345211403e-08,1.1350809391747162e-05,3.4830348232172743e-06,4.1953233366997484e-07,0.4360480523094753,0.8333333333333333,0.35555555555555557,0.6865671641791044,0.4365079365079365,0.5,0.16666666666666666,0.6,0.34375
50_4_8_71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8290049957900476e-16,0.30000000000000004,0.16387959866220736,0.3901960784313726,0.3750073046990283,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.4578906785475791,0.5,0.04572187440713337,0.08421052631578949,0.010408277922849856,0.15104259578601023,0.29506317300949025,0.14901665400221173,0.34839760046274937,0.27619061122059807,0.2150773271118831,0.08942575592989166,0.0,0.06601649365954324,0.10156383639929728,0.06103226997841703,0.0,0.25311105921310023,0.06601649365954324,0.47008546748914914,0.0,0.14957264957264957,0.230111768573307,0.13827996344646026,0.0,0.3141025641025641,0.14957264957264957,0.4700855497985288,0.1645649432534678,0.7172557172557172,0.2950631730094903,0.717156456635385,0.13642960812772142,0.09340659340659342,0.03326403326403328,0.9534123009590727,0.038019048828401306,0.01063362209524886,0.014776588328091176,0.009150263256801116,0.017927854882108886,0.014776588328091176,0.013557622293403175,4.386457009042388e-05,0.0,4.869235739178924e-08,5.377806852023473e-07,1.3796449812371732e-07,0.0005154934417778796,0.0001633105828339008,1.4600691461583545e-05,0.7363169574684173,0.0,0.0,0.0,0.0,0.0,0.0,8.596412920380233e-17,0.0,2.38218123323791e-07,1.315759100883662e-06,4.699320973496806e-07,3.0468126576711457e-05,3.5653709283902044e-05,3.833363885817018e-06,0.4216943456153359,0.0,4.611462218364843e-08,2.347882652793692e-07,8.430944126839007e-08,1.181935808714119e-05,5.791830589902124e-06,7.010582121314055e-07,0.3876875288369427,0.7333333333333332,0.2222222222222222,0.9402985074626864,0.14285714285714285,0.5546875,0.31060606060606066,0.6538461538461539,0.34375
50_4_8_72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8290049957900476e-16,0.30000000000000004,0.16387959866220736,0.3901960784313726,0.3750073046990283,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.4578906785475791,0.5,0.04572187440713337,0.08421052631578949,0.010408277922849856,0.15104259578601023,0.29506317300949025,0.14901665400221173,0.34839760046274937,0.27619061122059807,0.2150773271118831,0.08942575592989166,0.0,0.06601649365954324,0.10156383639929728,0.06103226997841703,0.0,0.25311105921310023,0.06601649365954324,0.47008546748914914,0.0,0.14957264957264957,0.230111768573307,0.13827996344646026,0.0,0.3141025641025641,0.14957264957264957,0.4700855497985288,0.1645649432534678,0.7172557172557172,0.2950631730094903,0.717156456635385,0.13642960812772142,0.09340659340659342,0.03326403326403328,0.9534123009590727,0.038019048828401306,0.01063362209524886,0.014776588328091176,0.009150263256801116,0.017927854882108886,0.014776588328091176,0.013557622293403175,4.386457009042388e-05,0.0,4.9179280965707137e-08,5.366114599417595e-07,1.345056900058013e-07,0.0005154934417778796,0.00017563590984023293,1.4600691461583545e-05,0.7320319596202145,0.0,0.0,0.0,0.0,0.0,0.0,8.596412920380233e-17,0.0,2.364631484277111e-07,1.3070660802826578e-06,4.658933237057867e-07,3.207729591889728e-05,3.539166872679669e-05,3.80516071208935e-06,0.4211022906016907,0.0,4.2799922471616696e-08,2.1872131858418055e-07,7.778706713978558e-08,1.2452882331211297e-05,5.3789563748079974e-06,6.507138820803561e-07,0.38373770614690883,0.6833333333333333,0.059259259259259234,0.8059701492537313,0.38095238095238093,0.6875,0.2348484848484849,0.7692307692307693,0.296875
50_6_2_81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.883192019945129e-16,0.5000000000000001,0.16387959866220736,0.5862745098039216,0.3587026392773314,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.3128445648062547,0.33333333333333337,0.06469360652627584,0.04210526315789474,0.007070808748443092,0.06584244022054966,0.17474942427938459,0.11768818124682048,0.24007612833061445,0.17722622704829105,0.12963806914539688,0.18823713915580134,0.0,0.0654728501098655,0.036373805616591946,0.052710652088269534,0.0,0.0,0.03273642505493275,0.9506171389097642,0.0,0.046296296296296294,0.02572016460905348,0.03727205953238024,0.0,0.0,0.023148148148148147,0.9506168980002501,0.24863387978142074,0.20720720720720714,0.1747494242793844,0.12942590766533404,0.21383647798742153,0.16666666666666674,0.08408408408408413,0.21859979338458815,0.02664690579697216,0.007223895124250972,0.010038397398385579,0.006216183115624772,0.012241012728923424,0.010038397398385579,0.009210299247470015,4.1671174902613295e-05,0.0,1.1929627560988364e-08,1.7114466998547117e-07,2.6465563471258837e-08,0.0005345857914733565,0.00015406658757915171,1.2902936640469179e-05,0.478074450627044,0.0,0.0,0.0,0.0,0.0,0.0,8.675290256925506e-17,0.0,5.939801270468219e-08,1.7961151089291395e-07,9.019425852287132e-08,2.7423391223861942e-05,1.7275538975456893e-06,5.711439763845851e-07,0.5270707396922314,0.0,1.0431932129867502e-08,3.072051350282983e-08,1.4381253889070141e-08,1.06475989810371e-05,3.0704263821018065e-07,9.674203724600434e-08,0.46075407126197887,0.825,0.5629629629629629,0.6119402985074626,0.753968253968254,0.109375,0.3560606060606061,0.24615384615384617,0.453125
50_6_2_82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.883192019945129e-16,0.5000000000000001,0.16387959866220736,0.5862745098039216,0.3587026392773314,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.3128445648062547,0.33333333333333337,0.06469360652627584,0.04210526315789474,0.007070808748443092,0.06584244022054966,0.17474942427938459,0.11768818124682048,0.24007612833061445,0.17722622704829105,0.12963806914539688,0.18823713915580134,0.0,0.0654728501098655,0.036373805616591946,0.052710652088269534,0.0,0.0,0.03273642505493275,0.9506171389097642,0.0,0.046296296296296294,0.02572016460905348,0.03727205953238024,0.0,0.0,0.023148148148148147,0.9506168980002501,0.24863387978142074,0.20720720720720714,0.1747494242793844,0.12942590766533404,0.21383647798742153,0.16666666666666674,0.08408408408408413,0.21859979338458815,0.02664690579697216,0.007223895124250972,0.010038397398385579,0.006216183115624772,0.012241012728923424,0.010038397398385579,0.009210299247470015,4.1671174902613295e-05,0.0,1.1929627560988364e-08,1.680092475452199e-07,2.6262045035274464e-08,0.0004391240429959716,0.00015406658757915171,1.324248760469205e-05,0.4903267989088309,0.0,0.0,0.0,0.0,0.0,0.0,8.675290256925506e-17,0.0,5.811135976120787e-08,1.7612677047360202e-07,8.816235025805541e-08,2.6989382895056643e-05,1.6620437582693506e-06,5.661925765026208e-07,0.52812844688536,0.0,1.0500433493071063e-08,3.171768434282561e-08,1.4313316527412237e-08,1.12403797185383e-05,3.285500516874155e-07,9.965024228925662e-08,0.4496352495560549,0.6333333333333333,0.7777777777777777,0.5597014925373134,0.4999999999999999,0.0625,0.5833333333333334,0.16923076923076924,0.6015625
50_6_4_91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.883192019945129e-16,0.5000000000000001,0.16387959866220736,0.5862745098039216,0.3587026392773314,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.3128445648062547,0.33333333333333337,0.06469360652627584,0.06315789473684211,0.007070808748443092,0.06584244022054966,0.18067653516649138,0.09940077871943859,0.24007612833061445,0.17722622704829105,0.12963806914539688,0.12987042334310503,0.0,0.0731887714454012,0.06653524676854655,0.06741654671433481,0.0,0.0,0.0731887714454012,0.7777777398846206,0.0,0.09090909090909091,0.08264462809917356,0.08373930663124333,0.0,0.0,0.09090909090909091,0.777777809148142,0.19895678092399402,0.39066339066339056,0.18067653516649146,0.31768177336036535,0.16809605488850785,0.12337662337662343,0.054054054054054085,0.524901309270036,0.02664690579697216,0.007223895124250972,0.010038397398385579,0.006216183115624772,0.012241012728923424,0.010038397398385579,0.009210299247470015,4.1671174902613295e-05,0.0,2.428531324915489e-08,2.548435920302857e-07,5.705710178781153e-08,0.0005345857914733565,0.00015714791933073475,1.324248760469205e-05,0.6103779743584565,0.0,0.0,0.0,0.0,0.0,0.0,8.675290256925506e-17,0.0,1.2059043794355846e-07,4.375172104160539e-07,2.2691820207014715e-07,2.9680234533649524e-05,1.7312342424488541e-06,1.9430382444802055e-06,0.6069341212690981,0.0,2.130097763421519e-08,7.239373100038057e-08,3.690069411486261e-08,1.0669554731944573e-05,3.2045348530529214e-07,3.2418355696079245e-07,0.557759247071178,0.30000000000000004,0.22962962962962957,0.3880597014925373,0.23809523809523814,0.2890625,0.8939393939393938,0.5461538461538462,1.0
